,headline,final_score,datetime
0,"Zacks Investment Ideas feature highlights: W.W. Grainger, Procter & Gamble and McDonald's",86,2023-05-05 02:00:09
3,Procter & Gamble Co. stock outperforms market despite losses on the day,90,2023-05-04 10:18:00
13,Better Buy: Procter & Gamble vs. Coca-Cola,86,2023-05-03 06:00:00
14,Procter & Gamble: Waiting For The Next Pullback,86,2023-05-03 01:46:42
15,"Procter & Gamble commits to new actions and shares strong progress on commitments to promote Equality and Inclusion across the Asia Pacific, the Middle East, and Africa",60,2023-05-03 01:00:00
17,"Stephanie Link’s top stock picks: PG, TJX, UPS",60,2023-05-03 00:07:10
18,"Procter & Gamble Co. stock falls Tuesday, still outperforms market",90,2023-05-02 10:17:00
22,Procter & Gamble (PG) Receives a Hold from Credit Suisse,86,2023-05-02 01:15:00
23,"Procter & Gamble Moves Up In Market Cap Rank, Passing Visa",86,2023-05-01 20:36:00
27,Procter & Gamble Co. stock outperforms competitors on strong trading day,90,2023-05-01 10:17:00
31,Procter & Gamble Just Raised its Dividend: Time to Buy the Stock?,86,2023-04-29 04:29:00
33,"Procter & Gamble Co. stock falls Friday, underperforms market",90,2023-04-28 10:16:00
38,Does Procter & Gamble`s earnings pop make the stock a buy?,86,2023-04-28 02:22:00
40,Does Proctor & Gamble`s earnings pop make the stock a buy?,86,2023-04-28 02:16:00
44,The Procter & Gamble Company (NYSE:PG) Q3 2023 Earnings Call Transcript,90,2023-04-27 12:03:38
46,"Procter & Gamble Co. stock rises Thursday, still underperforms market",90,2023-04-27 10:18:00
47,CNBC's Stock Draft: New York Jets' CJ Mosley picks Procter & Gamble in round 1,86,2023-04-27 08:38:03
49,Here is What to Know Beyond Why Procter & Gamble Company (The) (PG) is a Trending Stock,90,2023-04-27 06:00:01
50,Stifel Nicolaus Sticks to Their Hold Rating for Procter & Gamble (PG),86,2023-04-27 02:08:00
51,Berenberg Bank Sticks to Its Hold Rating for Procter & Gamble (PG),86,2023-04-27 01:55:00
52,"Consumer giants including PepsiCo, Coca-Cola and Procter & Gamble have been able to hike prices by double digits",86,2023-04-27 00:28:00
53,"Consumer giants including PepsiCo, Coca-Cola and Procter & Gamble have been able hike prices by double digits",86,2023-04-27 00:14:00
54,"Look at the pricing power of big consumer giants including PepsiCo, Coca-Cola and Procter & Gamble",86,2023-04-26 20:44:00
57,"IBD Screen Of The Day: Dow Jones Leader Procter & Gamble Breaks Out, And Chipotle Makes Big Plans",86,2023-04-26 10:46:00
58,Procter & Gamble Co. stock outperforms competitors despite losses on the day,90,2023-04-26 10:17:00
59,Is Procter & Gamble Stock a Buy for Income Investors?,86,2023-04-26 07:50:28
60,Is It Too Late to Buy Procter & Gamble Stock?,86,2023-04-26 07:15:00
63,3 Big Highlights From Procter & Gamble's Q3 Report,86,2023-04-26 05:15:00
64,Barclays Maintains Procter & Gamble (PG) Overweight Recommendation,86,2023-04-26 04:30:02
67,Procter & Gamble price target raised to $167 from $160 at Barclays,86,2023-04-25 21:30:00
68,"Analysts Offer Insights on Consumer Goods Companies: Procter & Gamble (PG), PulteGroup (PHM) and Nestl�� SA (OtherNSRGF)",86,2023-04-25 21:03:00
71,"Procter & Gamble Co. stock rises Tuesday, outperforms market",90,2023-04-25 10:17:00
72,Is P&G (PG) a Buy as Wall Street Analysts Look Optimistic?,57,2023-04-25 06:30:01
73,Is Procter & Gamble an Excellent Dividend Stock to Buy Now?,86,2023-04-25 06:18:48
79,Citigroup Maintains Procter & Gamble (PG) Buy Recommendation,86,2023-04-24 19:11:26
81,Procter & Gamble Co. stock underperforms Monday when compared to competitors despite daily gains,90,2023-04-24 10:17:00
83,Raymond James Maintains Procter & Gamble (PG) Outperform Recommendation,86,2023-04-24 07:33:00
84,RBC Capital Maintains Procter & Gamble (PG) Sector Perform Recommendation,86,2023-04-24 07:32:58
85,Morgan Stanley Maintains Procter & Gamble (PG) Overweight Recommendation,86,2023-04-24 07:32:56
86,Jefferies Maintains Procter & Gamble (PG) Buy Recommendation,86,2023-04-24 07:32:54
87,UBS Maintains Procter & Gamble (PG) Buy Recommendation,86,2023-04-24 07:32:54
88,Evercore ISI Group Maintains Procter & Gamble (PG) Outperform Recommendation,86,2023-04-24 07:32:54
92,Procter & Gamble (PG) Shares Up on Earnings: ETFs in Focus,86,2023-04-24 05:00:12
93,"Beat the Market Like Zacks: NVIDIA, Clorox, Procter & Gamble  in Focus",86,2023-04-24 03:54:10
94,Procter & Gamble price target raised to $165 from $160 at RBC Capital,86,2023-04-24 01:38:00
95,Procter & Gamble price target raised to $165 from $160 at Truist,86,2023-04-24 01:36:00
96,Procter & Gamble (PG) Gets a Hold from RBC Capital,86,2023-04-24 00:36:00
97,"Analysts Are Bullish on These Consumer Goods Stocks: Tractor Supply (TSCO), Procter & Gamble (PG)",86,2023-04-24 00:31:00
98,Procter & Gamble price target raised to $170 from $160 at Evercore ISI,86,2023-04-24 00:08:00
99,Procter & Gamble price target raised to $175 from $171 at Jefferies,86,2023-04-23 23:59:00
100,Procter & Gamble price target raised to $170 from $160 at Deutsche Bank,86,2023-04-23 23:38:00
101,Procter & Gamble price target raised to $174 from $160 at Morgan Stanley,86,2023-04-23 23:34:00
103,Procter & Gamble stock  is viewed positively at Morgan Stanley,86,2023-04-23 22:52:00
105,P&G Stock (NYSE:PG): Why I`m Not Buying Despite Strong Q3 Earnings,57,2023-04-23 21:54:00
110,Procter & Gamble price target raised to $175 from $170 at Raymond James,86,2023-04-22 22:32:00
112,Procter & Gamble Brings Relief to Residents Affected by Historic Flooding in Southeast Florida With P&G Products and Tide Loads of Hope Laundry Services,86,2023-04-22 06:30:00
113,Bernstein Remains a Hold on Procter & Gamble (PG),86,2023-04-22 01:45:00
114,Raymond James Reaffirms Their Buy Rating on Procter & Gamble (PG),86,2023-04-22 01:26:00
115,Q3 2023 Procter & Gamble Co Earnings Call,90,2023-04-21 20:45:54
120,"Procter & Gamble hikes prices again with scant pushback, and boosts sales view",86,2023-04-21 09:40:29
124,"Stocks making the biggest moves midday: CSX, Pool, Procter & Gamble and more",86,2023-04-21 05:39:57
125,The Procter & Gamble Company (PG) Q3 2023 Earnings Call Transcript,90,2023-04-21 05:35:04
129,Procter & Gamble raises full-year sales forecast on higher pricing ,86,2023-04-21 03:57:51
133,Procter & Gamble`s earnings boosted by higher prices for Pampers diapers and Bounty kitchen paper,86,2023-04-21 03:12:00
134,"Dow`s 50-point rally led by gains for shares of Procter & Gamble, Merck",86,2023-04-21 02:19:00
136,RBC Capital Keeps Their Hold Rating on Procter & Gamble (PG),86,2023-04-21 01:46:00
138,Procter & Gamble sees runway on productivity growth over next few years,86,2023-04-21 01:39:00
141,Procter & Gamble says organic sales grew across all categories in Q3,86,2023-04-21 00:45:00
143,"TOP NEWS: Procter & Gamble third quarter profit, revenue, dividend up",86,2023-04-21 00:32:00
145,"4 stocks to watch on Friday: Procter & Gamble, HCA Healthcare and more",86,2023-04-21 00:23:00
146,Procter & Gamble's earnings boosted by higher prices for Pampers diapers and Bounty kitchen paper,86,2023-04-21 00:17:00
147,"Procter & Gamble beats earnings estimates, raises revenue forecast",86,2023-04-21 00:06:43
149,Procter & Gamble Delivers Better-than-Expected Q3 Results,86,2023-04-20 23:51:00
150,"Procter & Gamble rallies after organic sales shine, buyback guidance hiked",86,2023-04-20 23:30:00
151,"Procter & Gamble stock rises on Q3 top and bottom-line beat, raised outlook",86,2023-04-20 23:18:00
152,Procter & Gamble reports Q3 operating margin up 40 bps y/y,86,2023-04-20 23:01:00
153,Procter & Gamble reports Q3 gross margin up 150 bps y/y,86,2023-04-20 23:00:00
154,Procter & Gamble reports Q3 operating cash flow $3.9B,86,2023-04-20 22:59:00
155,Procter & Gamble CEO says `very difficult cost and operating environment`,86,2023-04-20 22:58:00
156,"Procter & Gamble Non-GAAP EPS of $1.37 beats by $0.05, revenue of $20.07B beats by $750M",86,2023-04-20 22:57:00
157,Procter & Gamble raises FY23 sales growth outlook,86,2023-04-20 22:57:00
158,"Procter & Gamble reports Q3 core EPS $1.37, consensus $1.32",86,2023-04-20 22:56:00
161,Goldman Sachs Sticks to Its Hold Rating for Procter & Gamble (PG),86,2023-04-20 21:45:00
162,Procter & Gamble Co. stock outperforms market on strong trading day,90,2023-04-20 21:18:00
164,"Analysts Offer Insights on Consumer Goods Companies: Procter & Gamble (PG), Tractor Supply (TSCO) and Mercedes-Benz Group (OtherMBGAF)",86,2023-04-20 20:32:00
165,PG And The Investment Lesson You Must Learn,60,2023-04-20 20:23:00
176,Procter & Gamble (NYSE:PG) Q3 Earnings Preview: Here`s What to Expect,86,2023-04-20 00:23:00
177,Procter & Gamble Co. stock underperforms Thursday when compared to competitors despite daily gains,90,2023-04-19 21:18:00
178,Procter & Gamble earnings preview: Positive organic sales forecast across segments,86,2023-04-19 18:28:00
179,"Unusual Call Option Trade in Procter & Gamble (PG)  Worth $1,436.50K",86,2023-04-19 14:16:30
180,Procter & Gamble Co. stock underperforms Wednesday when compared to competitors despite daily gains,90,2023-04-18 21:18:00
181,"Notable Wednesday Option Activity: PG, BRBR, CHPT",60,2023-04-18 19:37:00
183,"Ex-Dividend Reminder: Procter & Gamble, Colgate-Palmolive and Williams Sonoma",86,2023-04-18 02:38:00
189,"5 big dividends: Tanger Outlets, Procter & Gamble | Pro Recap",86,2023-04-17 00:09:09
192,"Procter & Gamble Co. stock rises Monday, still underperforms market",90,2023-04-16 21:18:00
193,Analysts Offer Insights on Consumer Goods Companies: Procter & Gamble (PG) and Amazon (AMZN),86,2023-04-16 20:50:00
203,Credit Suisse Reaffirms Their Hold Rating on Procter & Gamble (PG),86,2023-04-14 01:15:00
204,Procter & Gamble price target raised to $160 from $158 at Barclays,86,2023-04-13 21:36:00
205,Procter & Gamble Co. stock underperforms Friday when compared to competitors,90,2023-04-13 21:18:00
207,"ETFs to Watch: Earnings from BAC, LMT, IBM, PG and more can impact many ETFs",60,2023-04-13 18:26:00
208,Procter & Gamble (PG) Gains But Lags Market: What You Should Know,86,2023-04-13 14:45:09
209,Procter & Gamble (PG) Declares $0.94 Dividend,86,2023-04-13 14:19:30
210,Interesting PG Put And Call Options For June 2nd,60,2023-04-13 03:32:00
